Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
France	4	Quarter	2024	sol.27.8ab	27.8.a	OTT_DEF_>=70_0_0	804943	kWd	43781.82	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_32-69_0_0	128270	kWd	523.71	Discards	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.a	GNS_DEF_all_0_0_all	92603	kWd	0.00	Discards	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.b	OTT_CRU_>=70_0_0	74	kWd	0.34	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.b	GNS_DEF_100-119_0_0_all	127841	kWd	673.67	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.a	GTR_DEF_100-119_0_0_all	371486	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.a	GTR_DEF_100-119_0_0_all	550980	kWd	244921.76	Landings	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	GTR_DEF_100-119_0_0_all	518940	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.a	GTR_DEF_40-59_0_0	32784	kWd	2902.66	Landings	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_100-119_0_0_all	507928	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.b	OTB_DEF_32-69_0_0	33275	kWd	2077.93	Landings	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.b	GNS_DEF_100-119_0_0_all	281701	kWd	1777.58	Landings	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_all_0_0_all	7496	kWd	750.99	Landings	R-Reported	Imported
Spain	4	Quarter	2024	sol.27.8ab	27.8.a	OTB_MCF_>=70_0_0	5115	kWd	108.42	Discards	R-Reported	Imported
Spain	1	Quarter	2024	sol.27.8ab	27.8.b	MIS_MIS_0_0_0_HC	-9	kWd	0.00	Landings	R-Reported	Imported
Spain	2	Quarter	2024	sol.27.8ab	27.8.b	OTB_MCF_>=70_0_0	0	kWd	0.00	Discards	R-Reported	Imported
Spain	2	Quarter	2024	sol.27.8ab	27.8.a	OTB_MCF_>=70_0_0	0	kWd	0.00	Landings	R-Reported	Imported
Spain	1	Quarter	2024	sol.27.8ab	27.8.b	GNS_DEF_>=100_0_0	25973	kWd	0.00	Landings	R-Reported	Imported
Spain	1	Quarter	2024	sol.27.8ab	27.8.b	GNS_DEF_60-79_0_0	1074	kWd	89.90	Landings	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	MIS_MIS_0_0_0	2478682	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_>=70_0_0	767688	kWd	59850.13	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.b	MIS_MIS_0_0_0	1203338	kWd	2292.62	Landings	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_>=70_0_0	1108017	kWd	0.00	BMS landing	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	OTT_DEF_>=70_0_0	589502	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.b	OTB_DEF_>=70_0_0	170088	kWd	19054.04	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.b	OTT_CRU_>=70_0_0	9832	kWd	625.83	Landings	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.b	OTB_CRU_>=70_0_0	1793	kWd	118.19	Landings	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.b	OTT_DEF_>=70_0_0	48891	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.a	GNS_DEF_all_0_0_all	79003	kWd	648.70	Landings	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.b	OTB_DEF_<16_0_0_all	67	kWd	3.95	Landings	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_<16_0_0_all	24764	kWd	451.42	Landings	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	GTR_DEF_all_0_0_all	4539	kWd	232.43	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_40-59_0_0	2863	kWd	297.38	Landings	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_all_0_0_all	25228	kWd	401.85	Landings	R-Reported	Imported
