Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
Denmark	1	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_90-119_0_0_all	1022121	kWd	0.00	Discards	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_90-119_0_0_all_FDF	110518	kWd	0.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2022	tur.27.3a	27.3.a.20	SDN_DEF_>=120_0_0_all	124570	kWd	0.00	Discards	R-Reported	Imported
Denmark	1	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_90-119_0_0_all	335014	kWd	1932.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2022	tur.27.3a	27.3.a.21	MIS_MIS_0_0_0_HC	13650	kWd	85.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_70-89_2_35_all	96	kWd	25.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_90-119_0_0_all	925072	kWd	5852.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.20	GNS_DEF_120-219_0_0_all	56704	kWd	5133.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2022	tur.27.3a	27.3.a.20	GNS_DEF_120-219_0_0_all	32111	kWd	943.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.20	SDN_DEF_>=120_0_0_all	187703	kWd	1433.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_32-69_0_0_all	369330	kWd	14.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.20	MIS_MIS_0_0_0_HC	27299	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Netherlands	1	Quarter	2022	tur.27.3a	27.3.a	TBB_DEF_>=120_0_0_all	82617	kWd	3370.00	Landings	R-Reported	Imported
Norway	4	Quarter	2022	tur.27.3a	27.3.a.20	SSC_DEF_>=120_0_0_all	-9	NA	26.00	Landings	R-Reported	Imported
Norway	1	Quarter	2022	tur.27.3a	27.3.a.20	GNS_DEF_all_0_0_all	-9	NA	89.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_70-89_2_35_all	216596	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_90-119_0_0_all	154471	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.20	OTB_CRU_90-119_0_0_all	247437	kWd	0.00	BMS landing	R-Reported	Imported
